E:11	41	71	71	0.375851
E:11	41	81	81	0.375851
E:11	41	91	91	0.375851
E:11	51	1	1	0.375851
E:11	51	11	11	0.375851
E:11	51	21	21	0.375851
E:11	51	31	31	0.375851
E:11	51	41	41	0.375851
E:11	51	51	51	0.375851
E:11	51	61	61	0.375851
E:11	51	71	71	0.375851
E:11	51	81	81	0.375851
E:11	51	91	91	0.375851
E:11	61	1	1	0.375851
E:11	61	11	11	0.375851
E:11	61	21	21	0.375851
E:11	61	31	31	0.375851
E:11	61	41	41	0.375851
E:11	61	51	51	0.375851
E:11	61	61	61	0.375851
E:11	61	71	71	0.375851
E:11	61	81	81	0.375851
E:11	61	91	91	0.375851
E:11	71	1	1	0.375851
E:11	71	11	11	0.375851
E:11	71	21	21	0.375851
E:11	71	31	31	0.375851
E:11	71	41	41	0.375851
E:11	71	51	51	0.375851
E:11	71	61	61	0.375851
E:11	71	71	71	0.375851
E:11	71	81	81	0.375851
E:11	71	91	91	0.375851
E:11	81	1	1	0.375851
E:11	81	11	11	0.375851
E:11	81	21	21	0.375851
E:11	81	31	31	0.375851
E:11	81	41	41	0.375851
E:11	81	51	51	0.375851
E:11	81	61	61	0.375851
E:11	81	71	71	0.375851
E:11	81	81	81	0.375851
E:11	81	91	91	0.375851
E:11	91	1	1	0.375851
E:11	91	11	11	0.375851
E:11	91	21	21	0.375851
E:11	91	31	31	0.375851
E:11	91	41	41	0.375851
E:11	91	51	51	0.375851
E:11	91	61	61	0.375851
E:11	91	71	71	0.375851
E:11	91	81	81	0.375851
E:11	91	91	91	0.375851
E:21	1	1	1	0.375851
E:21	1	11	11	0.375851
E:21	1	21	21	0.375851
E:21	1	31	31	0.375851
E:21	1	41	41	0.375851
E:21	1	51	51	0.375851
E:21	1	61	61	0.375851
E:21	1	71	71	0.375851
E:21	1	81	81	0.375851
E:21	1	91	91	0.375851
E:21	11	1	1	0.375851
E:21	11	11	11	0.375851
E:21	11	21	21	0.375851
E:21	11	31	31	0.375851
E:21	11	41	41	0.375851
E:21	11	51	51	0.375851
E:21	11	61	61	0.375851
E:21	11	71	71	0.375851
E:21	11	81	81	0.375851
E:21	11	91	91	0.375851
E:21	21	1	1	0.375851
E:21	21	11	11	0.375851
E:21	21	21	21	0.375851
E:21	21	31	31	0.375851
E:21	21	41	41	0.375851
E:21	21	51	51	0.375851
E:21	21	61	61	0.375851
E:21	21	71	71	0.375851
E:21	21	81	81	0.375851
E:21	21	91	91	0.375851
E:21	31	1	1	0.375851
E:21	31	11	11	0.375851
E:21	31	21	21	0.375851
E:21	31	31	31	0.375851
E:21	31	41	41	0.375851
E:21	31	51	51	0.375851
E:21	31	61	61	0.375851
E:21	31	71	71	0.375851
E:21	31	81	81	0.375851
E:21	31	91	91	0.375851
E:21	41	1	1	0.375851
E:21	41	11	11	0.375851
E:21	41	21	21	0.375851
E:21	41	31	31	0.375851
E:21	41	41	41	0.375851
E:21	41	51	51	0.375851
E:21	41	61	61	0.375851
E:21	41	71	71	0.375851
E:21	41	81	81	0.375851
E:21	41	91	91	0.375851
E:21	51	1	1	0.375851
E:21	51	11	11	0.375851
E:21	51	21	21	0.375851
E:21	51	31	31	0.375851
E:21	51	41	41	0.375851
E:21	51	51	51	0.375851
E:21	51	61	61	0.375851
E:21	51	71	71	0.375851
E:21	51	81	81	0.375851
E:21	51	91	91	0.375851
E:21	61	1	1	0.375851
E:21	61	11	11	0.375851
E:21	61	21	21	0.375851
E:21	61	31	31	0.375851
E:21	61	41	41	0.375851
E:21	61	51	51	0.375851
E:21	61	61	61	0.375851
E:21	61	71	71	0.375851
E:21	61	81	81	0.375851
E:21	61	91	91	0.375851
E:21	71	1	1	0.375851
E:21	71	11	11	0.375851
E:21	71	21	21	0.375851
E:21	71	31	31	0.375851
E:21	71	41	41	0.375851
E:21	71	51	51	0.375851
E:21	71	61	61	0.375851
E:21	71	71	71	0.375851
E:21	71	81	81	0.375851
E:21	71	91	91	0.375851
E:21	81	1	1	0.375851
E:21	81	11	11	0.375851
E:21	81	21	21	0.375851
E:21	81	31	31	0.375851
E:21	81	41	41	0.375851
E:21	81	51	51	0.375851
E:21	81	61	61	0.375851
E:21	81	71	71	0.375851
E:21	81	81	81	0.375851
E:21	81	91	91	0.375851
E:21	91	1	1	0.375851
E:21	91	11	11	0.375851
E:21	91	21	21	0.375851
E:21	91	31	31	0.375851
E:21	91	41	41	0.375851
E:21	91	51	51	0.375851
E:21	91	61	61	0.375851
E:21	91	71	71	0.375851
E:21	91	81	81	0.375851
E:21	91	91	91	0.375851
E:31	1	1	1	0.375851
E:31	1	11	11	0.375851
E:31	1	21	21	0.375851
E:31	1	31	31	0.375851
E:31	1	41	41	0.375851
E:31	1	51	51	0.375851
E:31	1	61	61	0.375851
E:31	1	71	71	0.375851
E:31	1	81	81	0.375851
E:31	1	91	91	0.375851
E:31	11	1	1	0.375851
E:31	11	11	11	0.375851
E:31	11	21	21	0.375851
E:31	11	31	31	0.375851
E:31	11	41	41	0.375851
E:31	11	51	51	0.375851
E:31	11	61	61	0.375851
E:31	11	71	71	0.375851
E:31	11	81	81	0.375851
E:31	11	91	91	0.375851
E:31	21	1	1	0.375851
E:31	21	11	11	0.375851
E:31	21	21	21	0.375851
E:31	21	31	31	0.375851
E:31	21	41	41	0.375851
E:31	21	51	51	0.375851
E:31	21	61	61	0.375851
E:31	21	71	71	0.375851
E:31	21	81	81	0.375851
E:31	21	91	91	0.375851
E:31	31	1	1	0.375851
E:31	31	11	11	0.375851
E:31	31	21	21	0.375851
E:31	31	31	31	0.375851
E:31	31	41	41	0.375851
E:31	31	51	51	0.375851
E:31	31	61	61	0.375851
E:31	31	71	71	0.375851
E:31	31	81	81	0.375851
E:31	31	91	91	0.375851
E:31	41	1	1	0.375851
E:31	41	11	11	0.375851
E:31	41	21	21	0.375851
E:31	41	31	31	0.375851
E:31	41	41	41	0.375851
E:31	41	51	51	0.375851
E:31	41	61	61	0.375851
E:31	41	71	71	0.375851
E:31	41	81	81	0.375851
E:31	41	91	91	0.375851
E:31	51	1	1	0.375851
E:31	51	11	11	0.375851
E:31	51	21	21	0.375851
E:31	51	31	31	0.375851
E:31	51	41	41	0.375851
E:31	51	51	51	0.375851
E:31	51	61	61	0.375851
E:31	51	71	71	0.375851
E:31	51	81	81	0.375851
E:31	51	91	91	0.375851
E:31	61	1	1	0.375851
E:31	61	11	11	0.375851
E:31	61	21	21	0.375851
E:31	61	31	31	0.375851
E:31	61	41	41	0.375851
E:31	61	51	51	0.375851
E:31	61	61	61	0.375851
E:31	61	71	71	0.375851
E:31	61	81	81	0.375851
E:31	61	91	91	0.375851
E:31	71	1	1	0.375851
E:31	71	11	11	0.375851
E:31	71	21	21	0.375851
E:31	71	31	31	0.375851
E:31	71	41	41	0.375851
E:31	71	51	51	0.375851
E:31	71	61	61	0.375851
E:31	71	71	71	0.375851
E:31	71	81	81	0.375851
E:31	71	91	91	0.375851
E:31	81	1	1	0.375851
E:31	81	11	11	0.375851
E:31	81	21	21	0.375851
E:31	81	31	31	0.375851
E:31	81	41	41	0.375851
E:31	81	51	51	0.375851
E:31	81	61	61	0.375851
E:31	81	71	71	0.375851
E:31	81	81	81	0.375851
E:31	81	91	91	0.375851
E:31	91	1	1	0.375851
E:31	91	11	11	0.375851
E:31	91	21	21	0.375851
E:31	91	31	31	0.375851
E:31	91	41	41	0.375851
E:31	91	51	51	0.375851
E:31	91	61	61	0.375851
E:31	91	71	71	0.375851
E:31	91	81	81	0.375851
E:31	91	91	91	0.375851
